Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor Bruto;Valor m2;Valor Bruto m2;Tipo Agregado
Apartamento;Lapa;2;0;0;50;1900.0;346.0;24.0;2270.0;38.0;45.4;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;4;320;9000.0;800.0;1200.0;11000.0;28.12;34.38;Apartamento
Apartamento;Bonsucesso;2;0;0;75;750.0;365.0;0.0;1115.0;10.0;14.87;Apartamento
Apartamento;Madureira;3;1;0;96;1400.0;550.0;50.0;2000.0;14.58;20.83;Apartamento
Apartamento;Leblon;3;2;1;135;7000.0;1580.0;530.0;9110.0;51.85;67.48;Apartamento
Apartamento;Copacabana;3;1;1;138;4800.0;1400.0;300.0;6500.0;34.78;47.1;Apartamento
Apartamento;Pechincha;2;1;0;58;1100.0;460.0;14.0;1574.0;18.97;27.14;Apartamento
Apartamento;Leblon;3;0;0;80;3500.0;945.0;249.0;4694.0;43.75;58.68;Apartamento
Apartamento;Leblon;4;2;2;450;22500.0;3500.0;0.0;26000.0;50.0;57.78;Apartamento
Apartamento;Méier;3;2;1;110;1800.0;1180.0;190.0;3170.0;16.36;28.82;Apartamento
Apartamento;Ipanema;2;2;2;169;12800.0;5855.0;700.0;19355.0;75.74;114.53;Apartamento
Apartamento;Copacabana;3;1;1;120;4300.0;750.0;245.0;5295.0;35.83;44.12;Apartamento
Quitinete;Botafogo;1;0;0;35;1460.0;390.0;50.0;1900.0;41.71;54.29;Apartamento
Apartamento;Lagoa;3;1;1;190;13000.0;1452.0;0.0;14452.0;68.42;76.06;Apartamento
Apartamento;Flamengo;2;1;1;100;2500.0;970.0;153.0;3623.0;25.0;36.23;Apartamento
Apartamento;Copacabana;2;1;0;68;2600.0;671.0;0.0;3271.0;38.24;48.1;Apartamento
Apartamento;Copacabana;3;0;0;110;3300.0;800.0;130.0;4230.0;30.0;38.45;Apartamento
Apartamento;Laranjeiras;3;1;0;120;2800.0;1100.0;0.0;3900.0;23.33;32.5;Apartamento
Apartamento;Cachambi;2;1;0;56;800.0;475.0;14.0;1289.0;14.29;23.02;Apartamento
Apartamento;Leblon;3;4;3;320;30000.0;5141.0;1639.0;36780.0;93.75;114.94;Apartamento
Apartamento;Barra da Tijuca;4;3;1;348;20000.0;3700.0;19500.0;43200.0;57.47;124.14;Apartamento
Apartamento;Higienópolis;2;1;0;68;1200.0;380.0;0.0;1580.0;17.65;23.24;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;70;1000.0;700.0;11.0;1711.0;14.29;24.44;Apartamento
Apartamento;Barra da Tijuca;3;2;1;135;3200.0;2190.0;0.0;5390.0;23.7;39.93;Apartamento
Quitinete;Botafogo;0;0;0;22;1300.0;450.0;0.0;1750.0;59.09;79.55;Apartamento
Casa;Água Santa;1;1;0;40;1200.0;0.0;14.0;1214.0;30.0;30.35;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;62;1200.0;885.0;0.0;2085.0;19.35;33.63;Apartamento
Apartamento;Jardim Botânico;3;2;1;115;4000.0;1200.0;300.0;5500.0;34.78;47.83;Apartamento
Apartamento;Méier;3;1;0;113;1900.0;559.0;152.0;2611.0;16.81;23.11;Apartamento
Apartamento;Copacabana;2;2;2;90;10000.0;3352.0;386.0;13738.0;111.11;152.64;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;76;2000.0;817.0;0.0;2817.0;26.32;37.07;Apartamento
Apartamento;Copacabana;2;0;0;80;3650.0;680.0;75.0;4405.0;45.62;55.06;Apartamento
Apartamento;Ipanema;1;0;0;40;2100.0;430.0;124.0;2654.0;52.5;66.35;Apartamento
Apartamento;Barra da Tijuca;3;2;1;119;3400.0;1927.0;0.0;5327.0;28.57;44.76;Apartamento
Casa;Santa Teresa;5;2;3;237;7000.0;0.0;120.0;7120.0;29.54;30.04;Casa
Apartamento;Barra da Tijuca;2;2;1;60;1800.0;1224.0;202.0;3226.0;30.0;53.77;Apartamento
Casa;Jardim Guanabara;3;6;1;325;3700.0;0.0;450.0;4150.0;11.38;12.77;Casa
Apartamento;Copacabana;1;0;0;40;1800.0;483.0;0.0;2283.0;45.0;57.08;Apartamento
Apartamento;Barra da Tijuca;4;0;2;400;7500.0;1785.0;925.0;10210.0;18.75;25.52;Apartamento
Apartamento;Leblon;3;0;0;113;3500.0;650.0;310.0;4460.0;30.97;39.47;Apartamento
Apartamento;Ipanema;3;1;1;130;6500.0;1800.0;450.0;8750.0;50.0;67.31;Apartamento
Apartamento;Leblon;4;2;1;133;5800.0;2384.0;0.0;8184.0;43.61;61.53;Apartamento
Apartamento;Vila Isabel;2;1;0;72;1500.0;780.0;76.0;2356.0;20.83;32.72;Apartamento
Apartamento;Catete;1;0;0;45;1800.0;495.0;25.0;2320.0;40.0;51.56;Apartamento
Apartamento;Ipanema;3;1;1;168;6500.0;2163.0;0.0;8663.0;38.69;51.57;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;242;6000.0;1569.0;0.0;7569.0;24.79;31.28;Apartamento
Apartamento;Ipanema;4;1;3;200;7999.0;2400.0;340.0;10739.0;39.99;53.7;Apartamento
Casa;Barra da Tijuca;4;0;3;170;4500.0;0.0;0.0;4500.0;26.47;26.47;Casa
Apartamento;Freguesia (Jacarepaguá);2;1;1;62;1600.0;561.0;390.0;2551.0;25.81;41.15;Apartamento
Apartamento;Ipanema;3;1;1;133;5900.0;1750.0;463.0;8113.0;44.36;61.0;Apartamento
Apartamento;Pechincha;2;1;1;59;1100.0;426.0;0.0;1526.0;18.64;25.86;Apartamento
Apartamento;Barra da Tijuca;3;2;1;113;3250.0;1650.0;180.0;5080.0;28.76;44.96;Apartamento
Apartamento;Copacabana;1;0;0;42;3000.0;560.0;0.0;3560.0;71.43;84.76;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;112;2200.0;860.0;280.0;3340.0;19.64;29.82;Apartamento
Apartamento;Penha;2;0;0;80;700.0;360.0;0.0;1060.0;8.75;13.25;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;84;2500.0;700.0;20.0;3220.0;29.76;38.33;Apartamento
Apartamento;Jacarepaguá;2;1;0;60;1500.0;330.0;0.0;1830.0;25.0;30.5;Apartamento
Apartamento;Ipanema;2;1;0;70;3000.0;950.0;205.0;4155.0;42.86;59.36;Apartamento
Apartamento;Ipanema;3;1;2;250;10000.0;2000.0;850.0;12850.0;40.0;51.4;Apartamento
Apartamento;Copacabana;4;1;2;344;18000.0;3400.0;10500.0;31900.0;52.33;92.73;Apartamento
Apartamento;Lagoa;1;1;0;75;2100.0;1250.0;341.0;3691.0;28.0;49.21;Apartamento
Apartamento;Barra da Tijuca;2;1;1;76;2100.0;1400.0;90.0;3590.0;27.63;47.24;Apartamento
Apartamento;Leblon;2;2;1;160;7500.0;3265.0;1145.0;11910.0;46.88;74.44;Apartamento
Apartamento;Copacabana;5;2;3;380;9000.0;1500.0;680.0;11180.0;23.68;29.42;Apartamento
Apartamento;Bonsucesso;3;1;1;70;1700.0;470.0;0.0;2170.0;24.29;31.0;Apartamento
Apartamento;Leblon;2;0;1;52;3300.0;940.0;148.0;4388.0;63.46;84.38;Apartamento
Apartamento;Ipanema;2;0;0;80;3000.0;850.0;150.0;4000.0;37.5;50.0;Apartamento
Apartamento;Tijuca;2;1;1;78;2199.0;587.0;0.0;2786.0;28.19;35.72;Apartamento
Apartamento;Laranjeiras;3;1;0;96;2700.0;805.0;0.0;3505.0;28.12;36.51;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;5900.0;3000.0;750.0;9650.0;49.17;80.42;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;3;190;3500.0;663.0;0.0;4163.0;18.42;21.91;Apartamento
Casa de Condomínio;Barra da Tijuca;5;3;5;300;9000.0;580.0;6800.0;16380.0;30.0;54.6;Apartamento
Apartamento;Todos os Santos;2;0;0;70;1300.0;240.0;0.0;1540.0;18.57;22.0;Apartamento
Apartamento;Laranjeiras;2;1;0;81;2100.0;1229.0;0.0;3329.0;25.93;41.1;Apartamento
Apartamento;Barra da Tijuca;2;1;1;97;3200.0;1477.0;0.0;4677.0;32.99;48.22;Apartamento
Apartamento;Tijuca;2;1;1;74;1500.0;880.0;0.0;2380.0;20.27;32.16;Apartamento
Apartamento;Copacabana;1;0;1;33;1400.0;501.0;0.0;1901.0;42.42;57.61;Apartamento
Apartamento;Barra da Tijuca;3;1;3;80;2800.0;1300.0;140.0;4240.0;35.0;53.0;Apartamento
Apartamento;Ipanema;2;1;1;90;7000.0;2200.0;380.0;9580.0;77.78;106.44;Apartamento
Apartamento;São Conrado;2;1;0;60;2200.0;811.0;151.0;3162.0;36.67;52.7;Apartamento
Apartamento;Maracanã;2;1;1;50;1100.0;850.0;0.0;1950.0;22.0;39.0;Apartamento
Apartamento;Humaitá;2;0;1;78;3000.0;570.0;92.0;3662.0;38.46;46.95;Apartamento
Apartamento;Barra da Tijuca;5;3;5;231;15000.0;2400.0;470.0;17870.0;64.94;77.36;Apartamento
Apartamento;Tijuca;2;1;1;75;1800.0;700.0;0.0;2500.0;24.0;33.33;Apartamento
Apartamento;Ipanema;3;1;2;91;18000.0;1500.0;400.0;19900.0;197.8;218.68;Apartamento
Apartamento;Copacabana;4;1;0;320;3500.0;2100.0;580.0;6180.0;10.94;19.31;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2600.0;1385.0;187.0;4172.0;32.5;52.15;Apartamento
Apartamento;Leblon;3;2;1;98;5700.0;1980.0;550.0;8230.0;58.16;83.98;Apartamento
Quitinete;Copacabana;1;0;0;24;1300.0;430.0;0.0;1730.0;54.17;72.08;Apartamento
Apartamento;Ipanema;4;1;3;200;8000.0;2500.0;480.0;10980.0;40.0;54.9;Apartamento
Apartamento;Botafogo;2;1;1;86;2900.0;950.0;0.0;3850.0;33.72;44.77;Apartamento
Apartamento;Barra da Tijuca;4;3;4;356;12000.0;4200.0;1708.0;17908.0;33.71;50.3;Apartamento
Casa de Condomínio;Barra da Tijuca;4;6;3;681;18000.0;1907.0;1941.0;21848.0;26.43;32.08;Apartamento
Apartamento;Barra da Tijuca;1;1;0;65;2800.0;1100.0;250.0;4150.0;43.08;63.85;Apartamento
Quitinete;Centro;1;0;0;30;1000.0;235.0;70.0;1305.0;33.33;43.5;Apartamento
Apartamento;Copacabana;3;2;1;156;5000.0;1544.0;320.0;6864.0;32.05;44.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;68;2500.0;1100.0;150.0;3750.0;36.76;55.15;Apartamento
Quitinete;Centro;1;0;0;27;600.0;658.0;0.0;1258.0;22.22;46.59;Apartamento
Apartamento;Leblon;4;2;2;225;16000.0;5000.0;6500.0;27500.0;71.11;122.22;Apartamento
Apartamento;Leblon;3;1;0;100;4500.0;1390.0;250.0;6140.0;45.0;61.4;Apartamento
Apartamento;Copacabana;3;0;1;110;3000.0;1400.0;100.0;4500.0;27.27;40.91;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;2400.0;927.0;0.0;3327.0;24.0;33.27;Apartamento
Apartamento;Botafogo;3;1;1;101;5550.0;1600.0;270.0;7420.0;54.95;73.47;Apartamento
Apartamento;Riachuelo;2;0;0;80;1000.0;485.0;0.0;1485.0;12.5;18.56;Apartamento
Casa de Vila;Ramos;2;0;0;70;1000.0;0.0;0.0;1000.0;14.29;14.29;Casa
Apartamento;Copacabana;3;0;0;110;2700.0;1000.0;25.0;3725.0;24.55;33.86;Apartamento
Apartamento;Barra da Tijuca;3;2;1;100;2500.0;1520.0;350.0;4370.0;25.0;43.7;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;0;60;1300.0;200.0;346.0;1846.0;21.67;30.77;Apartamento
Apartamento;Península;3;2;1;133;4500.0;2025.0;300.0;6825.0;33.83;51.32;Apartamento
Casa de Vila;Cascadura;1;1;0;30;750.0;30.0;0.0;780.0;25.0;26.0;Casa
Apartamento;Botafogo;2;1;0;64;3500.0;917.0;152.0;4569.0;54.69;71.39;Apartamento
Apartamento;Ipanema;1;1;0;45;4000.0;2425.0;271.0;6696.0;88.89;148.8;Apartamento
Apartamento;Méier;2;0;0;54;1000.0;400.0;16.0;1416.0;18.52;26.22;Apartamento
Apartamento;Tijuca;3;0;0;92;2000.0;831.0;0.0;2831.0;21.74;30.77;Apartamento
Apartamento;Copacabana;1;0;0;45;1400.0;737.0;56.0;2193.0;31.11;48.73;Apartamento
Apartamento;Copacabana;4;1;0;320;4500.0;1980.0;520.0;7000.0;14.06;21.88;Apartamento
Casa;Jardim Botânico;4;4;4;845;35000.0;0.0;1794.0;36794.0;41.42;43.54;Casa
Apartamento;Centro;1;0;0;31;850.0;560.0;115.0;1525.0;27.42;49.19;Apartamento
Apartamento;Gávea;1;1;1;79;3600.0;984.0;258.0;4842.0;45.57;61.29;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;2;0;0;45;2100.0;450.0;0.0;2550.0;46.67;56.67;Apartamento
Apartamento;Jardim Botânico;3;1;0;80;3800.0;1050.0;0.0;4850.0;47.5;60.62;Apartamento
Apartamento;Todos os Santos;2;0;0;60;1100.0;370.0;20.0;1490.0;18.33;24.83;Apartamento
Apartamento;Barra da Tijuca;5;3;3;365;10000.0;1650.0;750.0;12400.0;27.4;33.97;Apartamento
Apartamento;Barra da Tijuca;4;2;1;140;3800.0;1660.0;317.0;5777.0;27.14;41.26;Apartamento
Apartamento;Botafogo;2;1;1;90;3500.0;1100.0;0.0;4600.0;38.89;51.11;Apartamento
Apartamento;Centro;1;0;0;41;1100.0;390.0;24.0;1514.0;26.83;36.93;Apartamento
Apartamento;Ipanema;4;2;3;350;25000.0;6200.0;13301.0;44501.0;71.43;127.15;Apartamento
Apartamento;Botafogo;3;2;1;125;5900.0;1300.0;2880.0;10080.0;47.2;80.64;Apartamento
Apartamento;Copacabana;2;1;0;66;2500.0;830.0;90.0;3420.0;37.88;51.82;Apartamento
Apartamento;Copacabana;4;1;1;200;8500.0;2200.0;2500.0;13200.0;42.5;66.0;Apartamento
Apartamento;Botafogo;3;2;1;120;3650.0;1591.0;250.0;5491.0;30.42;45.76;Apartamento
Apartamento;Botafogo;2;1;1;71;3500.0;875.0;0.0;4375.0;49.3;61.62;Apartamento
Apartamento;Campo Grande;3;1;0;77;1300.0;430.0;36.0;1766.0;16.88;22.94;Apartamento
Apartamento;Copacabana;2;0;0;80;2800.0;459.0;177.0;3436.0;35.0;42.95;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;5500.0;1950.0;520.0;7970.0;52.38;75.9;Apartamento
Apartamento;Tijuca;3;0;1;126;2800.0;800.0;196.0;3796.0;22.22;30.13;Apartamento
Apartamento;Ipanema;3;1;1;110;12000.0;1870.0;0.0;13870.0;109.09;126.09;Apartamento
Apartamento;Ipanema;2;0;0;80;3200.0;720.0;198.0;4118.0;40.0;51.48;Apartamento
Casa de Condomínio;Guaratiba;3;1;1;65;1050.0;550.0;2.0;1602.0;16.15;24.65;Apartamento
Apartamento;Barra da Tijuca;3;1;2;120;8000.0;1840.0;0.0;9840.0;66.67;82.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;0;54;1200.0;300.0;0.0;1500.0;22.22;27.78;Apartamento
Casa;Campo Grande;3;1;1;122;1100.0;0.0;153.0;1253.0;9.02;10.27;Casa
Apartamento;Vila Kosmos;2;0;0;50;900.0;250.0;0.0;1150.0;18.0;23.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;400;7500.0;1785.0;922.0;10207.0;18.75;25.52;Apartamento
Quitinete;Centro;1;0;0;34;750.0;470.0;0.0;1220.0;22.06;35.88;Apartamento
Apartamento;Leblon;4;2;1;230;9500.0;3300.0;780.0;13580.0;41.3;59.04;Apartamento
Apartamento;Centro;2;0;0;62;1500.0;440.0;21.0;1961.0;24.19;31.63;Apartamento
Apartamento;Leblon;3;1;1;116;6800.0;1421.0;321.0;8542.0;58.62;73.64;Apartamento
Apartamento;Barra da Tijuca;1;1;1;70;2150.0;1136.0;260.0;3546.0;30.71;50.66;Apartamento
Apartamento;Leblon;3;0;0;115;3800.0;1020.0;240.0;5060.0;33.04;44.0;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;1;158;3800.0;1300.0;250.0;5350.0;24.05;33.86;Apartamento
Apartamento;Senador Vasconcelos;1;1;1;40;850.0;180.0;0.0;1030.0;21.25;25.75;Apartamento
Apartamento;Campo Grande;2;1;1;66;1400.0;485.0;20.0;1905.0;21.21;28.86;Apartamento
Apartamento;Botafogo;2;1;0;74;2900.0;950.0;140.0;3990.0;39.19;53.92;Apartamento
Apartamento;Jacarepaguá;2;1;1;72;1500.0;762.0;20.0;2282.0;20.83;31.69;Apartamento
Apartamento;Copacabana;2;0;1;65;5000.0;1000.0;90.0;6090.0;76.92;93.69;Apartamento
Apartamento;Barra da Tijuca;3;3;3;127;5500.0;2300.0;672.0;8472.0;43.31;66.71;Apartamento
Apartamento;Copacabana;2;0;0;75;2900.0;850.0;150.0;3900.0;38.67;52.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;3;230;3800.0;628.0;6095.0;10523.0;16.52;45.75;Apartamento
Apartamento;Ipanema;4;2;4;240;15000.0;3500.0;902.0;19402.0;62.5;80.84;Apartamento
Casa de Condomínio;Vargem Grande;2;2;1;120;2200.0;50.0;0.0;2250.0;18.33;18.75;Apartamento
Casa de Vila;Catumbi;1;0;0;45;900.0;0.0;6.0;906.0;20.0;20.13;Casa
Apartamento;Botafogo;3;2;1;130;4200.0;1357.0;326.0;5883.0;32.31;45.25;Apartamento
Apartamento;Lins de Vasconcelos;2;1;1;52;800.0;499.0;35.0;1334.0;15.38;25.65;Apartamento
Apartamento;Tijuca;2;1;1;119;2500.0;1200.0;0.0;3700.0;21.01;31.09;Apartamento
Apartamento;Barra da Tijuca;3;2;1;112;2950.0;1433.0;333.0;4716.0;26.34;42.11;Apartamento
Apartamento;Copacabana;1;0;0;28;1800.0;750.0;0.0;2550.0;64.29;91.07;Apartamento
Apartamento;Botafogo;2;1;1;74;3000.0;915.0;85.0;4000.0;40.54;54.05;Apartamento
Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;624.0;6114.0;38.46;52.26;Apartamento
Apartamento;Copacabana;3;1;1;100;3900.0;1506.0;0.0;5406.0;39.0;54.06;Apartamento
Apartamento;Copacabana;3;1;0;130;4200.0;896.0;258.0;5354.0;32.31;41.18;Apartamento
Apartamento;Jardim Botânico;4;2;1;190;7500.0;1757.0;0.0;9257.0;39.47;48.72;Apartamento
Apartamento;Barra da Tijuca;1;1;0;45;1700.0;1252.0;213.0;3165.0;37.78;70.33;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;74;2100.0;543.0;157.0;2800.0;28.38;37.84;Apartamento
Apartamento;Flamengo;1;0;0;50;1950.0;590.0;68.0;2608.0;39.0;52.16;Apartamento
Casa;Encantado;4;2;1;180;2200.0;0.0;248.0;2448.0;12.22;13.6;Casa
Apartamento;Leblon;2;1;0;97;4800.0;1005.0;195.0;6000.0;49.48;61.86;Apartamento
Apartamento;Copacabana;2;0;0;70;2100.0;777.0;160.0;3037.0;30.0;43.39;Apartamento
Apartamento;Ipanema;3;1;0;120;4800.0;1230.0;270.0;6300.0;40.0;52.5;Apartamento
Apartamento;São Conrado;3;2;1;155;4800.0;2050.0;450.0;7300.0;30.97;47.1;Apartamento
